"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes","relevance_score","matched_keywords","relevance"
"doi:10.1109/ICCAD66269.2025.11240811","","1a7f89fced43f52382c5e9c8ef89534be2e64888","ToMamba: Towards Token-Efficient Mamba Architecture on FPGA","Kejia Shi","2025","ICCAD","The State Space Model (SSM), particularly the Mamba implementation, has demonstrated impressive capabilities across various domains. It offers a significant reduction in computational complexity compared to Transformers while achieving higher algorithm accuracy. However, the ineffectiveness of spatially unfolding the SSM layer leads to increased latency as sentence length grows, especially when being deployed on FPGA. Previous token reduction methods introduced in Transformers fail to maintain high performance in Mamba. Moreover, the dispersed outliers, complex model structure and variety of non-linear operators obstruct its efficient implementation on FPGA. To address these challenges, we propose ToMamba, the first algorithm-architecture co-design to optimize Mamba implementation. At the algorithmic level, ToMamba incorporates a novel progressive token merging algorithm with minimal hardware consumption and a hardware-aware fine-grained quantization strategy. On the hardware side, a dualflow systolic array is designed to unify convolution and matrix multiplication, supporting both weight stationary and output stationary dataflow. A fine-grained pipeline design is adopted for SSM computation to maximize hardware efficiency and enhance throughput. Furthermore, efficient hardware architecture and approximation method for nonlinear function units are proposed. To enable merging after the Mamba layer, ToMamba also adopts a dedicated data mapping scheme. Comprehensive evaluations across multiple benchmarks demonstrate that the token reduction method of ToMamba achieves 10% sparsity with only 0.25% accuracy loss, improving up to 16.89% in accuracy compared to previous methods. ToMamba hardware implementation on U280 FPGA achieves up to 636.00×/11.01×/1.39× speedup compared to Intel Xeon Platinum 8369B CPU, NVIDIA Tesla A100 GPU and ASIC platforms and 1280×/44.32× energy efficiency improvement compared to CPU and GPU platforms.","dblp","Computer Science","0","https://doi.org/10.1109/ICCAD66269.2025.11240811","10.1109/ICCAD66269.2025.11240811","2025-10-26","2026-04-08","skip","","12","CPU, systolic array, dataflow, quantization, matrix","High"
"doi:10.1109/ICCAD66269.2025.11240991","","32341fdb751770dc71f33539fec0c9692959af3d","PLAIN: Leveraging High Internal Bandwidth in PIM for Accelerating Large Language Model Inference via Mixed-Precision Quantization","Yiwei Hu","2025","ICCAD","DRAM-based processing-in-memory (DRAM-PIM) has gained commercial prominence in recent years. However, its integration for deep learning acceleration, particularly for large language models (LLMs), poses inherent challenges. Existing DRAM-PIM systems are limited in computational capabilities, primarily supporting element-wise and general matrix-vector multiplication (GEMV) operations, which contribute only a small portion of the execution time in LLM workloads. As a result, current systems still require powerful host processors to manage compute-heavy operations.To address these challenges and expand the applicability of commodity DRAM-PIMs in accelerating LLMs, we introduce PLAIN, a novel software/hardware co-design framework for PIM-enabled systems. PLAIN leverages the distribution locality of parameters and the unique characteristics of PIM to achieve optimal trade-offs between inference cost and model quality. Our framework includes three key innovations: 1) firstly, we propose a novel quantization algorithm that determines the optimal precision of parameters within each layer, considering both algorithmic and hardware characteristics to optimize hardware mapping; 2) PLAIN strategically utilizes both GPUs and PIMs, leveraging the high internal memory bandwidth within HBM for attention layers and the powerful compute capability of conventional systems for fully connected (FC) layers; 3) PLAIN integrates a workload-aware dataflow scheduler that efficiently arranges complex computations and memory access for mixed-precision tensors, optimizing execution across different hardware components. Experiments show PLAIN outperforms the conventional GPU with the same memory parameters and the state-of-the-art PIM accelerator, achieving a 5.03× and 1.69× performance boost, with negligible model quality loss.","dblp","Computer Science","2","https://doi.org/10.1109/ICCAD66269.2025.11240991","10.1109/ICCAD66269.2025.11240991","2025-10-26","2026-04-08","keep","","12","accelerator, dataflow, quantization, mixed-precision, matrix, vector, deep learning, inference","High"
"doi:10.1109/LCA.2026.3671166","","a087fd946fdc29b0f95ff25a7638752979b228cf","Reducing LLM Inference Memory Bandwidth via Frequent Exponent Value Encoding","Maxwell Michalec","2026","IEEE-CAL","We consider the issue of the memory bandwidth required for the transfer of weights of an LLM between the memory and the processor (CPU or GPU). Observing that a few exponent values dominate for FP8 and BF16 floating-point formats, we propose an alternate (compressed) representation and storage of the exponents in memory, and a design for reconstructing the full, exact weight values in the processor. The proposed approach reduces the memory bandwidth needed by up to 10% and 30% for LLMs using weight in FP8 and BF16 formats, respectively, without changing any of the computation carried out by the original LLM inference software.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2026.3671166","10.1109/LCA.2026.3671166","2026-01-01","2026-04-08","skip","","12","CPU, FP8, BF16, LLM inference, inference","High"
"doi:10.1109/TC.2024.3365942","2402.10876","0b45b4609f2189e08296ae41d3c869a4f175b670","Accelerating Sparse DNNs Based on Tiled GEMM","Cong Guo","2024","IEEE-TC","Network pruning can reduce the computation cost of deep neural network (DNN) models. However, sparse models often produce randomly-distributed weights to maintain accuracy, leading to irregular computations. Consequently, unstructured sparse models cannot achieve meaningful speedup on commodity hardware built for dense matrix computations. Accelerators are usually modified or designed with structured sparsity-optimized architectures for exploiting sparsity. For example, the Ampere architecture introduces a sparse tensor core, which adopts the 2:4 sparsity pattern. We propose a pruning method that builds upon the insight that matrix multiplication generally breaks the large matrix into multiple smaller tiles for parallel execution. We present the “tile-wise” sparsity pattern, which maintains a structured sparsity pattern at the tile level for efficient execution but allows for irregular pruning at the global scale to maintain high accuracy. In addition, the tile-wise sparsity is implemented at the global memory level, and the 2:4 sparsity executes at the register level inside the sparse tensor core. We can combine these two patterns into a “tile-vector-wise” (<monospace>TVW</monospace>) sparsity pattern to explore more fine-grained sparsity and further accelerate the sparse DNN models. We evaluate the <monospace>TVW</monospace> on the GPU, achieving averages of 1.85<inline-formula><tex-math notation=""LaTeX"">$\boldsymbol{\times}$</tex-math><alternatives><mml:math><mml:mo mathvariant=""bold"">×</mml:mo></mml:math><inline-graphic xlink:href=""guo-ieq1-3365942.gif""/></alternatives></inline-formula>, 2.75<inline-formula><tex-math notation=""LaTeX"">$\boldsymbol{\times}$</tex-math><alternatives><mml:math><mml:mo mathvariant=""bold"">×</mml:mo></mml:math><inline-graphic xlink:href=""guo-ieq2-3365942.gif""/></alternatives></inline-formula>, and 22.18<inline-formula><tex-math notation=""LaTeX"">$\boldsymbol{\times}$</tex-math><alternatives><mml:math><mml:mo mathvariant=""bold"">×</mml:mo></mml:math><inline-graphic xlink:href=""guo-ieq3-3365942.gif""/></alternatives></inline-formula> speedups over the dense model, block sparsity, and unstructured sparsity.","dblp","Computer Science","18","https://doi.org/10.1109/TC.2024.3365942","10.1109/TC.2024.3365942","2024-02-16","2026-04-08","skip","","12","tensor, GEMM, accelerate, matrix, vector, neural","High"
"doi:10.1109/TC.2025.3549621","","e4aad031617cf9aa86fabdee0a875f4091694b3f","DESA: Dataflow Efficient Systolic Array for Acceleration of Transformers","Zhican Wang","2025","IEEE-TC","Transformers have become prevalent in various Artificial Intelligence (AI) applications, spanning natural language processing to computer vision. Owing to their suboptimal performance on general-purpose platforms, various domain-specific accelerators that explore and utilize the model sparsity have been developed. Instead, we conduct a quantitative analysis of Transformers. (Transformers can be categorized into three types: Encoder-Only, Decoder-Only, and Encoder-Decoder. This paper focuses on Encoder-Only Transformers.) to identify key inefficiencies and adopt dataflow optimization to address them. These inefficiencies arise from <italic>1)</italic> diverse matrix multiplication, <italic>2)</italic> multi-phase non-linear operations and their dependencies, and <italic>3)</italic> heavy memory requirements. We introduce a novel dataflow design to support decoupling with latency hiding, effectively reducing the dependencies and addressing the performance bottlenecks of nonlinear operations. To enable fully fused attention computation, we propose practical tiling and mapping strategies to sustain high throughput and notably decrease memory requirements from <inline-formula><tex-math notation=""LaTeX"">$O(N^{2}H)$</tex-math><alternatives><mml:math><mml:mi>O</mml:mi><mml:mo stretchy=""false"">(</mml:mo><mml:msup><mml:mi>N</mml:mi><mml:mrow><mml:mn>2</mml:mn></mml:mrow></mml:msup><mml:mi>H</mml:mi><mml:mo stretchy=""false"">)</mml:mo></mml:math><inline-graphic xlink:href=""he-ieq1-3549621.gif""/></alternatives></inline-formula> to <inline-formula><tex-math notation=""LaTeX"">$O(N)$</tex-math><alternatives><mml:math><mml:mi>O</mml:mi><mml:mo stretchy=""false"">(</mml:mo><mml:mi>N</mml:mi><mml:mo stretchy=""false"">)</mml:mo></mml:math><inline-graphic xlink:href=""he-ieq2-3549621.gif""/></alternatives></inline-formula>. A hybrid buffer-level reuse strategy is also introduced to enhance utilization and diminish off-chip access. Based on these optimizations, we propose a novel systolic array design, named DESA, with three innovations: <italic>1)</italic> A reconfigurable vector processing unit (VPU) and immediate processing units (IPUs) that can be seamlessly fused within the systolic array to support various normalization, post-processing, and transposition operations with efficient latency hiding. <italic>2)</italic> A hybrid stationary systolic array that improves the compute and memory efficiency for matrix multiplications with diverse operational intensity and characteristics. <italic>3)</italic> A novel tile fusion processing that efficiently addresses the low utilization issue in the conventional systolic array during the data setup and offloading. Across various benchmarks, extensive experiments demonstrate that DESA archives <inline-formula><tex-math notation=""LaTeX"">$5.0\boldsymbol{\times\thicksim}8.3\boldsymbol{\times}$</tex-math><alternatives><mml:math><mml:mn>5.0</mml:mn><mml:mo mathvariant=""bold"">×</mml:mo><mml:mo mathvariant=""bold"">∼</mml:mo><mml:mn>8.3</mml:mn><mml:mo mathvariant=""bold"">×</mml:mo></mml:math><inline-graphic xlink:href=""he-ieq3-3549621.gif""/></alternatives></inline-formula> energy saving over 3090 GPU and <inline-formula><tex-math notation=""LaTeX"">$25.6\boldsymbol{\times\thicksim}88.4\boldsymbol{\times}$</tex-math><alternatives><mml:math><mml:mn>25.6</mml:mn><mml:mo mathvariant=""bold"">×</mml:mo><mml:mo mathvariant=""bold"">∼</mml:mo><mml:mn>88.4</mml:mn><mml:mo mathvariant=""bold"">×</mml:mo></mml:math><inline-graphic xlink:href=""he-ieq4-3549621.gif""/></alternatives></inline-formula> than Intel 6226R CPU. Compared to the SOTA designs, DESA achieves <inline-formula><tex-math notation=""LaTeX"">$11.6\boldsymbol{\times\thicksim}15.0\boldsymbol{\times}$</tex-math><alternatives><mml:math><mml:mn>11.6</mml:mn><mml:mo mathvariant=""bold"">×</mml:mo><mml:mo mathvariant=""bold"">∼</mml:mo><mml:mn>15.0</mml:mn><mml:mo mathvariant=""bold"">×</mml:mo></mml:math><inline-graphic xlink:href=""he-ieq5-3549621.gif""/></alternatives></inline-formula> speedup and up to <inline-formula><tex-math notation=""LaTeX"">$2.3\times$</tex-math><alternatives><mml:math><mml:mn>2.3</mml:mn><mml:mo>×</mml:mo></mml:math><inline-graphic xlink:href=""he-ieq6-3549621.gif""/></alternatives></inline-formula> energy saving over the SOTA accelerators.","dblp","Computer Science","5","https://doi.org/10.1109/TC.2025.3549621","10.1109/TC.2025.3549621","2025-06-01","2026-04-08","keep","","12","CPU, systolic array, dataflow, AI, matrix, vector","High"
"doi:10.1109/TCAD.2021.3135322","","6c91f2028141c3581ba652c504046fc4156daa54","Morphling: A Reconfigurable Architecture for Tensor Computation","Liqiang Lu","2022","IEEE-TCAD","Tensor algebra plays a major role in various applications, including data analysis, machine learning, and hydrodynamics simulation. Different tensor algebra inherently varies in dimension, size, and computation, leading to different execution preference, including parallelization, data arrangement, and accumulation. Another critical aspect for tensor algebra is the involved tensors can be with varying mixes of dense and sparse representation. Such diversified applications are notoriously difficult to accelerate. Prior ASIC architectures do not meet the needs due to fixed dataflow and prior fine-grained fabrics (e.g., FPGAs) solutions offer limited performance and power improvement due to bit-level reconfigurable structure. In this article, we propose Morphling, a reconfigurable architecture that can flexibly handle both dense and sparse tensor computation. We first generalize a flexible execution model that decomposes tensor operations into three steps, including tensor vectorization, vector computation, and output reduction. The dense and sparse tensor computation share the same execution model, but differ in the vector computation step where the multiplications are conducted. Depending on the number of inputs and outputs that are linked together in the computation step, we define three parallel patterns, including many-to-one, one-to-many, and one-to-one, which correspond to different implementations for dense and sparse computation. Furthermore, to efficiently support sparse tensor, we design a tiled-BCSR format that enables high parallelism and balanced workload. At the architecture level, we propose a reconfigurable design to support the execution model. The hardware units can be reconfigured to support different datapath and enable different types of data reuse. We evaluate Morphling using various tensor operations and compare it with CPU, GPU, FPGA, and state-of-the-art ASIC designs. Overall, Morphling achieves 13.4X, 677.7X, 44.7X energy efficiency over Xilinx ZC706 FPGA, Intel i7-9700K CPU, and NVIDIA TitanX GPU.","dblp","Computer Science","3","https://doi.org/10.1109/TCAD.2021.3135322","10.1109/TCAD.2021.3135322","2022-11-01","2026-04-08","keep","","12","tensor, CPU, dataflow, accelerate, vector","High"
"doi:10.1109/TCAD.2023.3279302","","0d41b3d4841bd007edc4a2ef7bbdce11ca70d255","CoGNN: An Algorithm-Hardware Co-Design Approach to Accelerate GNN Inference With Minibatch Sampling","Kai Zhong","2023","IEEE-TCAD","As a new algorithm of graph embedding, graph neural networks (GNNs) have been widely used in many fields. However, GNN computing has the characteristics of both sparse graph processing and dense neural network, which make it difficult to be deployed efficiently on the existing graph processing accelerators or neural network accelerators. Recently, some GNN accelerators have been proposed, but the following challenges have not been fully solved: 1) the minibatch GNN inference scenario has the potential of software and hardware co-design, which can bring 30% computation amount reduction, and this is not well utilized. Besides, the cost of message flow graph construction is large and may account for more than 50% of the total delay; 2) the feature aggregation has a large amount of data access and relatively small amount of computation, which leads to low on-chip data reuse, only 10% of dense computing; and 3) without the optimization of sparse computing units, simple memory bank and cross bar architecture can easily lead to bank access conflict and load imbalance, reducing the utilization of computing units to less than 60%. In order to solve the above problems, we propose a algorithm-hardware co-design scheme to accelerate GNN inference, which includes three technologies: 1) a reuse-aware sampling method is proposed for minibatch inference scenarios, which reduces 30% of the calculation and improves the on-chip reusability of local data; 2) through the nodewise parallelism-aware quantization, the features and weights are quantized to integers with eight or four bits, which reduces the amount of memory access by at least four times; and 3) an accelerator supporting the above technologies is designed and evaluated, and different operations are supported by the sampling-inference integration architecture. The multibank on-chip memory pool is designed to support data reuse, and edge stream reordering is used to reduce data access conflicts, improving the utilization of computing units by $1.5\times $ . Combined with the above technologies, the experiments show that our design achieves $9.2\times $ speedup and $29\times $ energy efficiency improvement compared with the Deep Graph Library framework running on servers equipped with CPU and GPU.","dblp","Computer Science","9","https://doi.org/10.1109/TCAD.2023.3279302","10.1109/TCAD.2023.3279302","2023-12-01","2026-04-08","skip","","12","CPU, accelerator, quantization, accelerate, neural, inference","High"
"doi:10.1109/TCAD.2024.3496836","","173604cbc1c5268dac8b2358c320d318b8da5fb5","SAFE: A Scalable Homomorphic Encryption Accelerator for Vertical Federated Learning","Zhaohui Chen","2025","IEEE-TCAD","Privacy preservation has become a critical concern for governments, hospitals, and large corporations. Homomorphic encryption (HE) enables a ciphertext-based computation paradigm with strong security guarantees. In emerging cross-agency data cooperation scenarios like vertical federated learning (VFL), HE protects the data interaction from exposure to counterparts. However, computation on ciphertext has significant performance challenges due to increased data size and substantial overhead. Related work has been proposed to accelerate HE using parallel hardware, such as GPUs, FPGAs, and ASICs. However, many existing hardware accelerators target specific HE operations, such as number theoretic transform (NTT) and key switching, providing limited performance improvement for end-to-end applications. Others support bootstrapping, which requires quite a large ASIC design. To better support existing VFL training applications, we propose SAFE, an HE accelerator for scalable homomorphic matrix-vector products (HMVPs), which is the performance bottleneck. SAFE adopts a coefficient-wise encoded HMVP algorithm, despite a vanilla mode, we further explore the compressed and concatenated modes, which can fully utilize the polynomial encoding slots. The proposed hardware architecture, customized for HMVP dataflow, supports spatial and temporal parallelization of function units. The most costly polynomial function, NTT, is implemented with a low-area constant geometry unit which improves efficiency by $2.43\times $ . SAFE is implemented as a CPU-FPGA heterogeneous acceleration system, unleashing the multithread potential. The evaluation demonstrates an up to $36\times $ speed-up in end-to-end federated logistic regression training.","dblp","Computer Science","3","https://doi.org/10.1109/TCAD.2024.3496836","10.1109/TCAD.2024.3496836","2025-05-01","2026-04-08","skip","","12","CPU, accelerator, dataflow, accelerate, matrix, vector","High"
"doi:10.1109/TCAD.2025.3528349","2309.10137","0fff1a05ea6fdd939505a772c22ee3a4fc4eeda8","Spatz: Clustering Compact RISC-V-Based Vector Units to Maximize Computing Efficiency","Matteo Perotti","2025","IEEE-TCAD","The ever-increasing computational and storage requirements of modern applications and the slowdown of technology scaling pose major challenges to designing and implementing efficient computer architectures. To mitigate the bottlenecks of typical processor-based architectures on both the instruction and data sides of the memory, we present Spatz, a compact 64 bit floating-point-capable vector processor based on RISC-V’s vector extension Zve64d. Using Spatz as the main Processing Element (PE), we design an open-source dualcore vector processor architecture based on a modular and scalable cluster sharing a Scratchpad Memory (SCM). Unlike typical vector processors, whose Vector Register Files (VRFs) are hundreds of KiB large, we prove that Spatz can achieve peak energy efficiency with a latch-based VRF of only 2 KiB. An implementation of the Spatz-based cluster in GlobalFoundries’ 12LPP process with eight double-precision Floating Point Units (FPUs) achieves an FPU utilization just 3.4% lower than the ideal upper bound on a double-precision, floating-point matrix multiplication. The cluster reaches 7.7 FMA/cycle, corresponding to 15.7 DP-GFLOPS and 95.7 GFLOPSDP/W at 1 GHz and nominal operating conditions (TT, 0.80 V, and 25 °C), with more than 55% of the power spent on the FPUs. Furthermore, the optimally balanced Spatz-based cluster reaches a 95.0% FPU utilization (7.6 FMA/cycle), 15.2 GFLOPSDP, and 99.3 GFLOPSDP/W (61% of the power spent in the FPU) on a 2D workload with $7\times 7$ kernel, resulting in an outstanding area/energy efficiency of 171 GFLOPSDP/W/mm2. At equi-area, the computing cluster built upon compact vector processors reaches a 30% higher energy efficiency than a cluster with the same FPU count built upon scalar cores specialized for stream-based floating-point computation.","dblp","Computer Science","23","https://doi.org/10.1109/TCAD.2025.3528349","10.1109/TCAD.2025.3528349","2023-09-18","2026-04-08","keep","","12","vector extension, RISC-V, scratchpad, matrix, vector","High"
"doi:10.1109/TCAD.2025.3564561","","c6395728364a52c78d581c428d67c17e5f86eb9f","A Heterogeneous CNN Compilation Framework for RISC-V CPU and NPU Integration Based on ONNX-MLIR","Shan Cao","2025","IEEE-TCAD","With the continuous advancement of convolutional neural networks (CNNs), many neural network processing units (NPUs) have emerged in recent years. NPUs offer advantages, such as improved energy efficiency and low latency compared to traditional processors. However, NPUs often struggle to keep pace with the growing complexity of algorithmic models, which limits the implementation of certain AI applications. Central processing units (CPUs) are known for their versatility, but are computationally inefficient. Combining the strengths of both architectures could present a viable solution to these challenges. Despite this potential, there is currently insufficient academic focus on CPU/NPU co-computing, and few architectures or toolchains have been developed to support such integration. In this article, we propose a RISC-V CPU/NPU co-computing-based compilation framework to solve the problem of mapping from algorithms to heterogeneous architectures. To bridge the computational gap between heterogeneous platforms, within ONNX-MLIR, we developed three phases to support operator packing, algorithm adaption, and data coordination. To integrate heterogeneous compilation platforms, we introduce four additional functions to handle task scheduling, weight quantization, weight rearrangement, and memory management. In particular: 1) to optimize the transition overhead, an operator packing technique is introduced by extending the ONNX-MLIR framework with custom operators, which enhances NPU efficiency by reducing the number of transitions between operations; 2) at the aspect of task scheduling, a three-mode task scheduler is developed to allow users to customize task distribution for correctness verification, performance optimization, or detailed analysis on heterogeneous platforms, which demonstrates the versatility of our framework; and 3) In terms of memory management, an optimized scheme for CPU/NPU architectures is proposed to ensure accurate data access. This memory management employs a dual-end approach with self-checks and a release-after-use mechanism to further improve efficiency. Experimental results demonstrate that the framework effectively generates instructions for various CNNs, significantly enhancing the efficiency and performance of heterogeneous architectures. It achieves up to a $7.06\times $ reduction in code density and up to a $5.58\times $ improvement in memory usage, narrowing the computational gap between CPUs and NPUs.","dblp","Computer Science","1","https://doi.org/10.1109/TCAD.2025.3564561","10.1109/TCAD.2025.3564561","2025-11-01","2026-04-08","keep","","12","RISC-V, CPU, quantization, AI, neural","High"
"doi:10.1109/TPDS.2021.3134709","","06b621bdfc15b4e3b916a54386f50ef0d8d41abd","PPOAccel: A High-Throughput Acceleration Framework for Proximal Policy Optimization","Yuan Meng","2022","IEEE-TPDS","Reinforcement Learning (RL) is a major branch of AI that enables agents to learn optimal decision making via interaction with the environment. Proximal Policy Optimization (PPO) is the state-of-the-art policy optimization based RL algorithm which achieves superior overall performance on various benchmarks. A PPO agent iteratively optimizes its policy - a function which chooses optimal actions approximated by a DNN, with each iteration consisting of two computationally intensive phases: Sample Generation - where agents inference on its policy and interact with the environment to collect data, and Model Update - where the policy is trained using the collected data. In this paper, we develop the first high-throughput PPO accelerator on CPU-FPGA heterogeneous platform. Our unified systolic-array based design accelerates both the inference and the training of the deep neural network used in a RL algorithm, and is generalizable to various MLP and CNN models across a wide range of RL applications. We develop novel optimizations to simultaneously reduce data access and computation latencies, specifically: (a) optimal data flow mapping to systolic array, (b) novel memory-blocked data layout to enable streaming stall-free data access in both forward and backward propagations, and, (c) a systolic array compute sharing technique to mitigate load imbalance in the training of two networks. We evaluate our design on widely used robotics and gaming benchmarks, achieving 1.4×–26× and 1.3×–2.7× improvements in throughput, respectively, when compared with state-of-the-art CPU/CPU-GPU implementations.","dblp","Computer Science","13","https://doi.org/10.1109/TPDS.2021.3134709","10.1109/TPDS.2021.3134709","2022-09-01","2026-04-08","skip","","12","CPU, accelerator, systolic array, AI, neural, inference","High"
"doi:10.1109/TPDS.2025.3632073","","ea13acedfc2561618fe1bd248235edf61200265d","DAHBM-GCN: A Flexible Graph Convolution Network Accelerator With Multiple Dataflows and HBM","Xian Zhang","2026","IEEE-TPDS","Graph-structured data has been widely applied in transportation, molecular, and e-commerce networks, etc. Graph Convolutional Network (GCN) has emerged as an efficient approach to processing non-Euclidean graph data. However, the varying sizes and sparsity of graph datasets, coupled with the dependency of the dataflow patterns in GCN computation on the graph data, have rendered the acceleration of GCN inference increasingly challenging. This paper proposes a GCN inference accelerator based on multi-dataflow and high bandwidth memory (HBM), named DAHBM-GCN. Firstly, we designed a computing engine that supports multiple dataflows, aggregation-first, and combination-first orders. Furthermore, an adaptive selector for the multi-dataflow computing engine based on the decision tree is proposed to select the optimal dataflow computing engine. Secondly, an efficient mapping of pseudo channels (PCs) for multi-channel HBM is devised to enhance bandwidth, effectively alleviating memory latency and bandwidth bottlenecks. Thirdly, a hybrid fixed-point quantization strategy for GCN is introduced, which reduces the GCN model’s computation complexity and parameter count with almost no loss of accuracy. Finally, extensive performance evaluation experiments demonstrate that across various datasets, DAHBM-GCN achieved average speedups of 52.5–129.3× and 4.9–7.9× compared to PyG-GCN and DGL-GCN on CPU, respectively. Compared to the AWB-GCN, HyGCN, HLS-GCN, and GCNAX accelerators FPGA-based, DAHBM-GCN also exhibits average speedups of 1.21-2.21×, 1.25-1.98×, 1.65-2.68×, and 1.18-1.56× respectively, on various datasets. Additionally, DAHBM-GCN possesses the advantages of high flexibility and low energy consumption.","dblp","Computer Science","0","https://doi.org/10.1109/TPDS.2025.3632073","10.1109/TPDS.2025.3632073","2026-01-01","2026-04-08","skip","","12","CPU, accelerator, dataflow, quantization, inference","High"
"doi:10.1109/TVLSI.2025.3639548","","c24fa8b1111e269dec841c6cd6270241377dc219","A RISC-V Accelerator for Sequence Decoding in Mobile DNA Sequencers","Amin Savari","2026","IEEE-TVLSI","Modern nanopore sequencers generate raw signal data at high speed, demanding low-latency and energy-efficient basecalling pipelines to enable fully portable genomic analysis. In this work, we present a hardware accelerator for the Viterbi-based connectionist temporal classification (CTC) decoding stage of basecalling—a key bottleneck in translating neural network outputs into deoxyribonucleic acid (DNA) sequences. Our design is the first pipelined CTC Viterbi decoder architecture tailored for nanopore sequencing and is implemented on a Xilinx Virtex-7 (VC707) FPGA within a Linux-capable reduced instruction set computer-fifth generation (RISC-V) system-on-chip (SoC). The accelerator processes over 23 000 DNA bases per second at 100 MHz with about <inline-formula> <tex-math notation=""LaTeX"">$4.3~\boldsymbol {\mu }$ </tex-math></inline-formula>s per-sample latency and only 0.43-W overhead power. This corresponds to <inline-formula> <tex-math notation=""LaTeX"">$\textbf {5.3}\times \mathbf {10^{4}}$ </tex-math></inline-formula> bases/J (<inline-formula> <tex-math notation=""LaTeX"">$19~\boldsymbol {\mu }$ </tex-math></inline-formula>J/base) and yields approximately 7x end-to-end speedup over a CPU baseline, while reserving the baseline read-identity accuracy. For the same CTC task, the accelerator delivers 29x higher throughput than a recent FPGA beam-search decoder. These results demonstrate the viability of dedicated decoding accelerators for real time, on-device genomic processing in power-constrained environments.","dblp","Computer Science","0","https://doi.org/10.1109/TVLSI.2025.3639548","10.1109/TVLSI.2025.3639548","2026-02-01","2026-04-08","skip","","12","RISC-V, CPU, accelerator, on-device, neural","High"
"doi:10.1109/ISCA59077.2024.00016","2311.17323","ababdbf4035b9cd82d417cea0c0ad6ccf99ac8c8","Mirage: An RNS-Based Photonic Accelerator for DNN Training","Cansu Demirkiran","2024","ISCA","Photonic computing is a compelling avenue for performing highly efficient matrix multiplication, a crucial operation in Deep Neural Networks (DNNs). While this method has shown great success in DNN inference, meeting the high precision demands of DNN training proves challenging due to the precision limitations imposed by costly data converters and the analog noise inherent in photonic hardware. This paper proposes Mirage, a photonic DNN training accelerator that overcomes the precision challenges in photonic hardware using the Residue Number System (RNS). RNS is a numeral system based on modular arithmetic-allowing us to perform high-precision operations via multiple low-precision modular operations. In this work, we present a novel micro-architecture and dataflow for an RNS-based photonic tensor core performing modular arithmetic in the analog domain. By combining RNS and photonics, Mirage provides high energy efficiency without compromising precision and can successfully train state-of-the-art DNNs achieving accuracy comparable to FP32 training. Our study shows that on average across several DNNs when compared to systolic arrays, Mirage achieves more than $23.8 \times$ faster training and $32.1 \times$ lower EDP in an iso-energy scenario and consumes $42.8 \times$ lower power with comparable or better EDP in an iso-area scenario.","dblp","Computer Science","11","https://doi.org/10.1109/ISCA59077.2024.00016","10.1109/ISCA59077.2024.00016","2023-11-29","2026-04-08","skip","","12","tensor, accelerator, dataflow, low-precision, matrix, neural, inference","High"
"doi:10.1109/MICRO61859.2024.00090","","1d9fecac9581c1de9b4f3a204375bc0096a577ad","Sparsepipe: Sparse Inter-operator Dataflow Architecture with Cross-Iteration Reuse","Yunan Zhang","2024","MICRO","Sparse Tensor Algebra (STA) applications are limited by data movement and can benefit from better data reuse. Prior research has focused on intra-operator data reuse, such as better dataflow or caching technique for a single STA operation, missing other reuse opportunities at the application level. By expressing STA applications as sparse tensor dataflow graphs, we first identify two unexplored inter-operator data reuse opportunities: 1) producer-consumer reuse and 2) cross-iteration reuse. Producer-consumer reuse combines multiple operations to reduce data movement for intermediate results. Cross-iteration data reuse, a new opportunity identified in this paper, reduces the data movement for the shared sparse data (e.g., graph) across iterations. We then propose Output-stationary-_Element-wise-Input-stationary (OEI) dataflow, a novel dataflow to capture both reuse opportunities in STA applications, and Sparsepipe, a sparse dataflow architecture to support the OEI dataflow and maximize data reuse. Evaluation results show that Sparsepipe with OEI dataflow is 19.82×/4.65× faster than CPU/GPU and 1.77× faster than an ideal sparse accelerator that cannot exploit inter-operator reuse.","dblp","Computer Science","2","https://doi.org/10.1109/MICRO61859.2024.00090","10.1109/MICRO61859.2024.00090","2024-11-02","2026-04-08","skip","","12","tensor, CPU, accelerator, dataflow","High"
